X (m),Y (m),Z (m)
-0.5747247672846312,-0.330281984855645,0.11322336151791629
-0.518747012576011,-0.2981127710243414,0.032781548347275785
-0.45564477214036836,-0.261849268202998,-0.040309615701816945
-0.38613898955050396,-0.221905787184794,-0.10521506352895724
-0.31102376889661676,-0.1787386825415572,-0.16119324990329756
-0.23115730214108499,-0.13284113876933876,-0.2076046236234078
-0.14745206426882668,-0.0847375356518284,-0.24391893439456824
-0.060864388253712834,-0.0349774572173696,-0.26972129094239006
0.02761646105286735,0.01587058726270686,-0.28471690114875126
0.11697958928039442,0.06722565849679529,-0.28873444005396964
0.20620402201502458,0.11850102440880246,-0.2817280072457585
0.29427036943996565,0.16911086355654048,-0.26377765127178354
0.3801724728718213,0.21847695814612178,-0.23508845508440285
0.46292890013113586,0.26603530017461413,-0.1959881929663886
0.9200034527273113,0.5287062325092676,0.6692287090323582
0.9173427440898436,0.5271771803787021,0.7723298015389423
0.9051560373246568,0.5201737416400576,0.8745143829148825
0.8835825656484374,0.5077759306337328,0.9746149935474333
0.8528688061377613,0.49012539244396114,1.071487983205307
0.8133656637266358,0.46742378460265493,1.1640265772511893
0.7655244621149826,0.4399304731505831,1.2511735215503175
0.7098917873919626,0.4079595693783995,1.3319331616069392
0.6471032432857852,0.37187634110277856,1.405382817924439
0.5778761893863221,0.3320930394788556,1.4706833276255393
0.5030015453063831,0.289064189027671,1.5270886318945065
0.4233347544191746,0.24328139469008925,1.5739542997047413
0.33978601041131323,0.19526772523664385,1.6107448904481203
0.25330985831308916,0.14557173720288807,1.6370400713479807
0.16489428881430016,0.09476120762684144,1.652539419764261
0.07554945046316973,0.04341664719204838,1.6570658555244335
-0.013703891288433821,-0.007875332111358846,1.6505676640658058
-0.10184601633798211,-0.05852871903307076,1.6331190872747927
-0.187869900242146,-0.10796479824555366,1.6049194752728022
-0.2707927194786553,-0.155618762171031,1.5662910088395974
-0.34966708021245163,-0.20094616391231845,1.5176750184954564
-0.4235918422773981,-0.24342913756272982,1.4596269422966515
-0.4917224147094707,-0.282582314827965,1.3928099799514657
-0.5532804052048927,-0.31795837036253327,1.3179875157585283
-0.6075625132580753,-0.3491531324651985,1.2360143969354442
-0.6539485653751947,-0.37581020074371274,1.147827166982887
-0.6919086005610382,-0.3976250179919858,1.054433365668042
-0.7210089251273691,-0.41434834975846124,0.9569000178751702
-0.740917067646585,-0.4257891318516041,0.8563414428382563
-0.7514055774402866,-0.43181665324973095,0.7539065230353627
-0.7523546232049916,-0.43236204947541756,0.6507655781976495
-0.7437533620856822,-0.4274190893726728,0.548096994397624
-0.7257000635555044,-0.4170442462979431,0.44707376097937634
-0.6984009866862969,-0.40135605291158893,0.34885006914647776
-0.6621680236371394,-0.3805337469413465,0.2545481253187777
-0.6174151362840845,-0.354815223389937,0.165245329915593
-0.5646536267026006,-0.3244943165828664,0.08196196804779465
-0.5044862955375051,-0.2899174431090408,0.005649552752722192
-0.43760055500105327,-0.2514796440086265,-0.06282004604944164
-0.364760575183227,-0.2096200714261868,-0.12266456267608711
-0.286798553402696,-0.16481697129411882,-0.1732002730734945
-0.20460520634617718,-0.11758221936927016,-0.21384980636930948
-0.11911959362357315,-0.06845547304855756,-0.24414874133910697
-0.031318389004844904,-0.017998005779136045,-0.2637509124223877
0.05779527808517131,0.03321370549496548,-0.272432364666715
0.14720328332800853,0.08459456658627737,-0.2700939124147347
0.23588413958958462,0.13555755076939305,-0.2567622725010587
